VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,09/14/2017 05:19:25 PM,09/14/2017 05:26:52 PM,1,1.1,1,N,238,236,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55
1,09/14/2017 05:29:51 PM,09/14/2017 05:36:10 PM,1,0.8,1,N,236,141,1,6.0,1.0,0.5,1.95,0.0,0.3,9.75
1,09/14/2017 05:39:18 PM,09/14/2017 05:45:09 PM,1,1.7,1,N,141,75,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
1,09/14/2017 05:50:19 PM,09/14/2017 05:58:27 PM,1,1.2,1,N,75,41,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
1,09/14/2017 05:11:53 PM,09/14/2017 05:18:37 PM,1,0.5,1,N,237,162,1,6.0,1.0,0.5,1.25,0.0,0.3,9.05
1,09/14/2017 05:21:09 PM,09/14/2017 05:31:15 PM,1,0.8,1,N,162,170,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
1,09/14/2017 05:44:33 PM,09/14/2017 06:17:42 PM,1,4.4,1,N,137,255,1,23.0,1.0,0.5,4.0,0.0,0.3,28.8
1,09/14/2017 05:08:22 PM,09/14/2017 05:19:07 PM,1,1.8,1,N,140,236,3,9.5,1.0,0.5,0.0,0.0,0.3,11.3
1,09/14/2017 05:20:46 PM,09/14/2017 05:31:28 PM,1,1.5,1,N,236,238,1,8.5,1.0,0.5,2.55,0.0,0.3,12.85
1,09/14/2017 05:33:31 PM,09/14/2017 05:43:41 PM,1,1.7,1,N,238,142,1,9.0,1.0,0.5,1.94,0.0,0.3,12.74
1,09/14/2017 05:50:17 PM,09/14/2017 06:15:20 PM,1,1.5,1,N,142,50,1,15.5,1.0,0.5,2.7,0.0,0.3,20.0
1,09/14/2017 05:06:13 PM,09/14/2017 05:13:03 PM,1,0.9,1,N,113,224,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
1,09/14/2017 05:22:16 PM,09/14/2017 05:23:47 PM,1,0.9,1,N,234,234,2,3.0,1.0,0.5,0.0,0.0,0.3,4.8
1,09/14/2017 05:27:56 PM,09/14/2017 05:43:40 PM,1,0.6,1,N,164,170,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
1,09/14/2017 05:45:51 PM,09/14/2017 06:05:37 PM,1,2.1,1,N,170,246,1,13.5,1.0,0.5,3.05,0.0,0.3,18.35
1,09/14/2017 05:10:02 PM,09/14/2017 06:08:38 PM,1,10.1,1,N,138,161,1,41.5,1.0,0.5,7.0,5.76,0.3,56.06
2,09/14/2017 05:59:47 PM,09/14/2017 06:16:43 PM,1,1.81,1,N,79,233,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
1,09/14/2017 05:23:07 PM,09/14/2017 06:16:26 PM,2,12.2,1,N,132,189,1,43.5,1.0,0.5,9.05,0.0,0.3,54.35
2,09/14/2017 05:09:32 PM,09/14/2017 06:09:29 PM,1,12.95,1,N,231,138,1,44.0,1.0,0.5,11.45,0.0,0.3,57.25
1,09/14/2017 05:09:02 PM,09/14/2017 05:14:43 PM,1,0.8,1,N,142,239,1,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1,09/14/2017 05:19:40 PM,09/14/2017 05:51:50 PM,1,3.5,1,N,142,234,2,20.0,1.0,0.5,0.0,0.0,0.3,21.8
1,09/14/2017 05:53:14 PM,09/14/2017 06:06:48 PM,1,1.2,1,N,234,107,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
1,09/14/2017 05:06:35 PM,09/14/2017 05:12:22 PM,1,0.9,1,N,137,224,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
1,09/14/2017 05:23:47 PM,09/14/2017 05:32:20 PM,2,1.0,1,N,234,114,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
1,09/14/2017 05:43:06 PM,09/14/2017 05:48:05 PM,1,0.5,1,N,90,234,1,5.0,1.0,0.5,1.0,0.0,0.3,7.8
1,09/14/2017 05:51:16 PM,09/14/2017 06:19:08 PM,2,2.1,1,N,113,230,2,17.0,1.0,0.5,0.0,0.0,0.3,18.8
1,09/14/2017 05:02:10 PM,09/14/2017 05:12:56 PM,1,2.1,1,N,141,75,1,9.5,1.0,0.5,1.0,0.0,0.3,12.3
1,09/14/2017 05:17:04 PM,09/14/2017 05:22:27 PM,3,0.6,1,N,236,236,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1,09/14/2017 05:25:59 PM,09/14/2017 05:35:08 PM,1,1.7,1,N,236,262,1,8.0,1.0,0.5,1.95,0.0,0.3,11.75
1,09/14/2017 05:39:06 PM,09/14/2017 05:46:36 PM,1,1.1,1,N,262,236,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
1,09/14/2017 05:49:30 PM,09/14/2017 06:09:33 PM,1,3.1,1,N,236,229,1,14.5,1.0,0.5,4.05,0.0,0.3,20.35
1,09/14/2017 05:40:44 PM,09/14/2017 05:44:00 PM,1,0.9,1,N,229,237,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
1,09/14/2017 05:46:32 PM,09/14/2017 06:10:31 PM,1,2.3,1,N,237,164,1,15.5,1.0,0.5,1.0,0.0,0.3,18.3
1,09/14/2017 05:07:07 PM,09/14/2017 05:09:57 PM,1,0.4,1,N,48,142,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
1,09/14/2017 05:11:56 PM,09/14/2017 05:17:04 PM,1,0.6,1,N,142,142,1,5.5,1.0,0.5,1.45,0.0,0.3,8.75
1,09/14/2017 05:19:40 PM,09/14/2017 05:23:08 PM,1,0.5,1,N,143,239,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
1,09/14/2017 05:26:01 PM,09/14/2017 05:30:48 PM,1,0.6,1,N,239,142,1,5.5,1.0,0.5,0.73,0.0,0.3,8.03
1,09/14/2017 05:44:21 PM,09/14/2017 06:10:32 PM,1,2.8,1,N,48,140,1,17.0,1.0,0.5,3.75,0.0,0.3,22.55
1,09/14/2017 05:26:25 PM,09/14/2017 06:31:30 PM,1,16.3,2,Y,229,132,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3
1,09/14/2017 05:10:46 PM,09/14/2017 05:13:32 PM,1,0.5,1,N,236,236,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
1,09/14/2017 05:32:25 PM,09/14/2017 05:43:40 PM,1,1.2,1,N,239,143,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1,09/14/2017 05:59:47 PM,09/14/2017 06:09:45 PM,1,1.1,1,N,239,263,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
1,09/14/2017 05:12:19 PM,09/14/2017 05:18:07 PM,1,0.8,1,N,236,236,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35
1,09/14/2017 05:20:18 PM,09/14/2017 05:26:15 PM,1,0.9,1,N,263,141,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35
2,09/14/2017 05:08:15 PM,09/14/2017 05:11:26 PM,1,0.62,1,N,236,236,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
2,09/14/2017 05:11:56 PM,09/14/2017 05:15:51 PM,1,1.01,1,N,236,263,1,5.0,1.0,0.5,2.0,0.0,0.3,8.8
2,09/14/2017 05:33:16 PM,09/14/2017 06:08:44 PM,1,3.8,1,N,237,114,2,22.5,1.0,0.5,0.0,0.0,0.3,24.3
2,09/14/2017 05:11:22 PM,09/14/2017 05:56:28 PM,1,5.57,1,N,87,140,2,28.0,1.0,0.5,0.0,0.0,0.3,29.8
2,09/14/2017 05:58:25 PM,09/14/2017 06:12:03 PM,1,2.51,1,N,140,162,1,10.5,1.0,0.5,1.0,0.0,0.3,13.3
1,09/14/2017 05:03:35 PM,09/14/2017 05:44:47 PM,1,4.8,1,N,164,87,1,29.0,1.0,0.5,3.5,0.0,0.3,34.3
1,09/14/2017 05:45:52 PM,09/14/2017 06:04:55 PM,1,1.8,1,N,87,144,2,13.0,1.0,0.5,0.0,0.0,0.3,14.8
1,09/14/2017 05:11:57 PM,09/14/2017 05:23:11 PM,1,1.3,1,N,75,74,1,9.0,1.0,0.5,2.15,0.0,0.3,12.95
1,09/14/2017 05:25:17 PM,09/14/2017 05:43:52 PM,1,2.0,1,N,74,263,1,13.0,1.0,0.5,1.0,0.0,0.3,15.8
1,09/14/2017 05:47:13 PM,09/14/2017 06:12:45 PM,1,2.8,1,N,263,233,1,17.5,1.0,0.5,1.0,0.0,0.3,20.3
1,09/14/2017 05:11:25 PM,09/14/2017 05:21:47 PM,1,1.8,1,N,146,179,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,09/14/2017 05:09:56 PM,09/14/2017 05:21:43 PM,1,1.34,1,N,142,238,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96
2,09/14/2017 05:22:40 PM,09/14/2017 05:26:42 PM,1,0.69,1,N,238,24,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
1,09/14/2017 05:06:02 PM,09/14/2017 05:45:06 PM,1,4.5,1,N,87,230,1,25.0,1.0,0.5,5.35,0.0,0.3,32.15
1,09/14/2017 05:47:48 PM,09/14/2017 06:35:52 PM,1,12.1,1,N,230,138,1,40.5,1.0,0.5,7.5,5.76,0.3,55.56
2,09/14/2017 05:33:20 PM,09/14/2017 06:10:40 PM,1,3.68,1,N,263,234,1,23.0,1.0,0.5,3.0,0.0,0.3,27.8
1,09/14/2017 05:14:36 PM,09/14/2017 05:44:53 PM,1,2.7,1,N,233,249,1,19.5,1.0,0.5,4.25,0.0,0.3,25.55
1,09/14/2017 05:48:08 PM,09/14/2017 05:53:58 PM,1,0.8,1,N,249,68,1,6.0,1.0,0.5,1.95,0.0,0.3,9.75
1,09/14/2017 05:57:35 PM,09/14/2017 06:03:16 PM,1,1.2,1,N,246,50,1,6.5,1.0,0.5,1.66,0.0,0.3,9.96
1,09/14/2017 05:28:24 PM,09/14/2017 05:41:05 PM,1,2.0,1,N,236,142,1,10.5,1.0,0.5,1.0,0.0,0.3,13.3
1,09/14/2017 05:46:35 PM,09/14/2017 06:46:57 PM,4,4.1,1,N,142,45,2,35.0,1.0,0.5,0.0,0.0,0.3,36.8
2,09/14/2017 05:35:46 PM,09/14/2017 05:44:10 PM,5,0.54,1,N,161,162,1,6.5,1.0,0.5,2.0,0.0,0.3,10.3
1,09/14/2017 05:04:37 PM,09/14/2017 06:35:04 PM,1,21.3,2,N,161,132,1,52.0,4.5,0.5,12.6,5.76,0.3,75.66
2,09/14/2017 05:22:14 PM,09/14/2017 05:30:37 PM,1,0.71,1,N,163,142,1,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,09/14/2017 05:31:40 PM,09/14/2017 05:43:28 PM,1,1.48,1,N,142,48,1,9.5,1.0,0.5,2.82,0.0,0.3,14.12
2,09/14/2017 05:46:24 PM,09/14/2017 05:50:38 PM,1,0.45,1,N,48,48,1,4.5,1.0,0.5,1.89,0.0,0.3,8.19
2,09/14/2017 05:52:00 PM,09/14/2017 06:15:21 PM,1,1.8,1,N,50,186,1,15.0,1.0,0.5,4.2,0.0,0.3,21.0
2,09/14/2017 05:28:58 PM,09/14/2017 05:36:56 PM,1,1.17,1,N,79,234,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
2,09/14/2017 05:41:24 PM,09/14/2017 05:45:34 PM,1,0.65,1,N,113,114,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56
2,09/14/2017 05:49:30 PM,09/14/2017 06:11:36 PM,1,4.1,1,N,211,142,1,17.5,1.0,0.5,3.86,0.0,0.3,23.16
1,09/14/2017 05:06:11 PM,09/14/2017 05:18:35 PM,2,2.0,1,N,236,142,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3
1,09/14/2017 05:30:07 PM,09/14/2017 06:06:51 PM,2,4.9,1,N,163,179,2,24.0,1.0,0.5,0.0,0.0,0.3,25.8
2,09/14/2017 05:18:26 PM,09/14/2017 06:02:54 PM,2,9.93,1,N,140,213,2,35.0,1.0,0.5,0.0,0.0,0.3,36.8
1,09/14/2017 05:09:52 PM,09/14/2017 05:23:52 PM,1,1.3,1,N,238,263,1,10.0,1.0,0.5,2.95,0.0,0.3,14.75
1,09/14/2017 05:25:31 PM,09/14/2017 05:29:17 PM,1,0.6,1,N,262,140,1,4.5,1.0,0.5,0.76,0.0,0.3,7.06
1,09/14/2017 05:30:25 PM,09/14/2017 05:44:49 PM,1,2.2,1,N,140,239,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
1,09/14/2017 05:47:19 PM,09/14/2017 05:56:16 PM,1,1.6,1,N,239,166,1,8.5,1.0,0.5,1.5,0.0,0.3,11.8
1,09/14/2017 05:25:40 PM,09/14/2017 05:59:05 PM,2,3.0,1,N,68,162,2,20.5,1.0,0.5,0.0,0.0,0.3,22.3
2,09/14/2017 05:26:41 PM,09/14/2017 06:05:28 PM,1,4.33,1,N,68,263,1,24.5,1.0,0.5,5.26,0.0,0.3,31.56
2,09/14/2017 05:34:31 PM,09/14/2017 06:27:21 PM,1,17.57,2,N,132,74,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06
2,09/14/2017 05:05:31 PM,09/14/2017 05:20:29 PM,1,0.99,1,N,48,100,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
2,09/14/2017 05:21:49 PM,09/14/2017 05:35:09 PM,1,1.2,1,N,100,163,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
2,09/14/2017 05:38:06 PM,09/14/2017 06:14:14 PM,1,3.1,1,N,43,246,1,22.0,1.0,0.5,2.0,0.0,0.3,25.8
2,09/14/2017 05:49:53 PM,09/14/2017 07:01:19 PM,3,23.69,2,N,132,142,1,52.0,4.5,0.5,8.0,5.76,0.3,71.06
1,09/14/2017 05:42:28 PM,09/14/2017 05:59:18 PM,1,2.8,1,N,142,166,1,13.0,1.0,0.5,2.95,0.0,0.3,17.75
1,09/14/2017 05:02:55 PM,09/14/2017 05:59:07 PM,2,11.5,1,N,138,230,1,40.5,1.0,0.5,8.0,5.76,0.3,56.06
2,09/14/2017 05:06:48 PM,09/14/2017 05:32:15 PM,1,6.92,1,N,132,215,2,23.5,1.0,0.5,0.0,0.0,0.3,25.3
2,09/14/2017 05:18:02 PM,09/14/2017 05:30:06 PM,1,0.6,1,N,162,229,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
2,09/14/2017 05:34:22 PM,09/14/2017 05:52:56 PM,1,1.34,1,N,229,161,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
2,09/14/2017 05:54:30 PM,09/14/2017 06:09:52 PM,1,1.6,1,N,161,142,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36
1,09/14/2017 05:15:11 PM,09/14/2017 05:47:16 PM,1,2.8,1,N,231,233,1,20.0,1.0,0.5,4.35,0.0,0.3,26.15
1,09/14/2017 05:48:59 PM,09/14/2017 06:07:08 PM,1,2.1,1,N,170,140,2,13.0,1.0,0.5,0.0,0.0,0.3,14.8
2,09/14/2017 05:16:52 PM,09/14/2017 05:28:42 PM,1,2.2,1,N,231,68,1,10.5,1.0,0.5,1.84,0.0,0.3,14.14
2,09/14/2017 05:34:11 PM,09/14/2017 05:48:51 PM,1,1.75,1,N,90,79,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36
2,09/14/2017 05:52:31 PM,09/14/2017 06:05:18 PM,2,0.95,1,N,107,164,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,09/14/2017 05:10:57 PM,09/14/2017 05:31:31 PM,1,1.46,1,N,162,186,1,12.5,1.0,0.5,3.58,0.0,0.3,17.88
2,09/14/2017 05:32:49 PM,09/14/2017 06:12:45 PM,1,2.62,1,N,186,144,1,23.5,1.0,0.5,6.32,0.0,0.3,31.62
2,09/14/2017 05:04:28 PM,09/14/2017 05:18:57 PM,1,2.32,1,N,13,246,1,11.5,1.0,0.5,3.25,0.0,0.3,16.55
2,09/14/2017 05:19:58 PM,09/14/2017 05:47:35 PM,2,2.61,1,N,246,231,2,18.0,1.3,0.5,0.0,0.0,0.0,19.8
1,09/14/2017 05:11:27 PM,09/14/2017 05:46:12 PM,1,4.2,1,N,239,116,1,23.0,1.0,0.5,4.95,0.0,0.3,29.75
1,09/14/2017 05:44:54 PM,09/14/2017 05:50:21 PM,1,0.7,1,N,181,106,1,5.5,1.0,0.5,2.15,0.0,0.3,9.45
1,09/14/2017 05:03:55 PM,09/14/2017 05:17:19 PM,1,0.9,1,N,161,162,1,9.0,1.0,0.5,2.7,0.0,0.3,13.5
1,09/14/2017 05:19:39 PM,09/14/2017 05:23:01 PM,1,0.7,1,N,162,141,1,4.5,1.0,0.5,1.25,0.0,0.3,7.55
1,09/14/2017 05:36:48 PM,09/14/2017 05:42:10 PM,1,0.7,1,N,141,237,1,5.5,1.0,0.5,1.8,0.0,0.3,9.1
2,09/14/2017 05:02:34 PM,09/14/2017 05:13:56 PM,1,1.64,1,N,237,236,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
2,09/14/2017 05:22:44 PM,09/14/2017 05:33:50 PM,1,0.83,1,N,237,237,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
2,09/14/2017 05:34:31 PM,09/14/2017 05:54:15 PM,1,1.36,1,N,237,170,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3
2,09/14/2017 05:54:41 PM,09/14/2017 06:11:52 PM,1,2.47,1,N,170,145,1,12.5,1.0,0.5,2.5,5.76,0.3,22.56
1,09/14/2017 05:27:54 PM,09/14/2017 05:51:23 PM,1,2.9,1,N,161,238,1,16.0,1.0,0.5,2.0,0.0,0.3,19.8
1,09/14/2017 05:38:01 PM,09/14/2017 05:47:07 PM,1,1.7,1,N,236,141,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1,09/14/2017 05:48:13 PM,09/14/2017 06:03:42 PM,1,1.9,1,N,140,142,1,11.5,1.0,0.5,2.0,0.0,0.3,15.3
2,09/14/2017 05:10:12 PM,09/14/2017 05:15:32 PM,1,0.25,1,N,236,75,1,5.0,1.0,0.5,0.0,0.0,0.3,6.8
2,09/14/2017 05:29:13 PM,09/14/2017 05:32:15 PM,1,0.79,1,N,263,75,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
2,09/14/2017 05:35:33 PM,09/14/2017 05:43:31 PM,1,0.28,1,N,75,41,1,6.5,1.0,0.5,1.5,0.0,0.3,9.8
2,09/14/2017 05:50:59 PM,09/14/2017 06:04:28 PM,1,1.24,1,N,166,236,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16
1,09/14/2017 05:11:38 PM,09/14/2017 06:20:38 PM,1,21.9,1,N,132,25,1,58.5,1.0,0.5,15.05,0.0,0.3,75.35
2,09/14/2017 05:00:48 PM,09/14/2017 05:20:46 PM,3,1.77,1,N,141,164,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
2,09/14/2017 05:21:39 PM,09/14/2017 05:44:22 PM,3,1.99,1,N,164,237,1,14.5,1.0,0.5,3.26,0.0,0.3,19.56
2,09/14/2017 05:45:46 PM,09/14/2017 06:03:37 PM,2,1.8,1,N,43,170,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
2,09/14/2017 04:58:50 PM,09/14/2017 05:18:09 PM,1,3.35,1,N,146,262,1,14.5,1.0,0.5,3.26,0.0,0.3,19.56
2,09/14/2017 05:20:52 PM,09/14/2017 05:24:39 PM,1,0.68,1,N,263,140,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
2,09/14/2017 05:26:32 PM,09/14/2017 05:46:42 PM,1,2.63,1,N,140,151,2,14.5,1.0,0.5,0.0,0.0,0.3,16.3
2,09/14/2017 05:51:07 PM,09/14/2017 05:52:53 PM,1,0.5,1,N,238,238,1,3.5,1.0,0.5,1.0,0.0,0.3,6.3
2,09/14/2017 04:59:59 PM,09/14/2017 05:16:11 PM,1,1.27,1,N,211,231,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36
2,09/14/2017 05:19:01 PM,09/14/2017 05:38:48 PM,1,3.2,1,N,231,186,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8
2,09/14/2017 05:40:54 PM,09/14/2017 05:48:49 PM,1,1.21,1,N,186,158,1,7.0,1.0,0.5,2.2,0.0,0.3,11.0
2,09/14/2017 05:52:02 PM,09/14/2017 06:27:49 PM,1,3.58,1,N,249,229,1,22.0,1.0,0.5,2.0,0.0,0.3,25.8
2,09/14/2017 05:19:53 PM,09/14/2017 05:55:41 PM,1,4.32,1,N,90,65,1,22.5,1.0,0.5,3.0,0.0,0.3,27.3
1,09/14/2017 05:34:15 PM,09/14/2017 05:46:02 PM,1,0.9,1,N,162,107,1,8.5,1.0,0.5,1.7,0.0,0.3,12.0
1,09/14/2017 05:54:39 PM,09/14/2017 06:03:51 PM,1,1.1,1,N,113,158,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
2,09/14/2017 05:01:36 PM,09/14/2017 05:13:32 PM,1,2.12,1,N,237,43,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16
2,09/14/2017 05:19:10 PM,09/14/2017 05:24:31 PM,1,0.59,1,N,151,238,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
2,09/14/2017 05:37:38 PM,09/14/2017 05:42:30 PM,1,0.98,1,N,238,151,1,5.5,1.0,0.5,0.0,0.0,0.3,7.3
2,09/14/2017 05:51:00 PM,09/14/2017 05:55:50 PM,1,1.01,1,N,238,143,1,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1,09/14/2017 05:06:29 PM,09/14/2017 05:33:22 PM,1,1.8,1,N,234,237,1,16.0,1.0,0.5,2.5,0.0,0.3,20.3
1,09/14/2017 05:34:05 PM,09/14/2017 05:40:22 PM,1,1.5,1,N,237,236,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
1,09/14/2017 05:41:42 PM,09/14/2017 05:53:44 PM,1,1.9,1,N,236,140,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
1,09/14/2017 05:13:17 PM,09/14/2017 05:27:56 PM,1,1.3,1,N,140,162,1,10.5,1.0,0.5,2.45,0.0,0.3,14.75
1,09/14/2017 05:50:12 PM,09/14/2017 06:47:13 PM,2,17.3,3,N,230,1,1,73.0,1.0,0.0,10.0,21.25,0.3,105.55
1,09/14/2017 05:06:53 PM,09/14/2017 05:07:20 PM,1,0.0,2,N,132,132,1,52.0,4.5,0.5,10.0,5.76,0.3,73.06
1,09/14/2017 05:09:02 PM,09/14/2017 05:16:52 PM,1,1.6,1,N,43,238,1,8.0,1.0,0.5,2.0,0.0,0.3,11.8
1,09/14/2017 05:21:03 PM,09/14/2017 05:54:28 PM,1,4.2,1,N,238,238,1,22.0,1.0,0.5,15.0,0.0,0.3,38.8
1,09/14/2017 05:57:27 PM,09/14/2017 06:09:47 PM,1,1.6,1,N,238,236,1,9.5,1.0,0.5,1.0,0.0,0.3,12.3
2,09/14/2017 05:16:09 PM,09/14/2017 05:32:49 PM,1,2.03,1,N,186,79,1,12.0,1.0,0.5,3.45,0.0,0.3,17.25
2,09/14/2017 05:11:30 PM,09/14/2017 06:18:51 PM,6,11.85,1,N,138,230,1,46.0,1.0,0.5,10.71,5.76,0.3,64.27
2,09/14/2017 05:14:21 PM,09/14/2017 06:19:49 PM,1,7.39,1,N,246,223,1,40.0,1.0,0.5,6.0,0.0,0.3,47.8
2,09/14/2017 05:09:13 PM,09/14/2017 05:12:19 PM,1,0.81,1,N,246,246,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
2,09/14/2017 05:13:04 PM,09/14/2017 05:30:26 PM,1,1.97,1,N,246,113,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
2,09/14/2017 05:40:55 PM,09/14/2017 05:50:20 PM,2,1.08,1,N,113,234,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
2,09/14/2017 05:52:26 PM,09/14/2017 06:15:52 PM,2,2.24,1,N,234,45,1,15.5,1.0,0.5,0.7,0.0,0.3,18.0
1,09/14/2017 05:06:52 PM,09/14/2017 05:16:51 PM,1,0.1,1,N,144,211,3,7.5,1.0,0.5,0.0,0.0,0.3,9.3
1,09/14/2017 05:21:36 PM,09/14/2017 05:44:58 PM,1,3.2,1,N,211,230,1,16.5,1.0,0.5,3.65,0.0,0.3,21.95
1,09/14/2017 05:47:51 PM,09/14/2017 06:31:09 PM,1,11.0,1,N,230,138,1,37.5,1.0,0.5,11.25,5.76,0.3,56.31
1,09/14/2017 05:01:42 PM,09/14/2017 05:14:08 PM,2,1.0,1,N,239,237,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1,09/14/2017 05:18:03 PM,09/14/2017 05:33:22 PM,1,2.5,1,N,237,24,1,12.0,1.0,0.5,1.75,0.0,0.3,15.55
1,09/14/2017 05:37:53 PM,09/14/2017 05:45:30 PM,1,1.2,1,N,24,238,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
1,09/14/2017 05:50:10 PM,09/14/2017 05:56:11 PM,1,1.0,1,N,238,142,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95
1,09/14/2017 05:43:35 PM,09/14/2017 05:56:08 PM,1,3.8,1,N,132,218,2,13.5,1.0,0.5,0.0,0.0,0.3,15.3
1,09/14/2017 05:07:16 PM,09/14/2017 05:12:15 PM,1,0.4,1,N,239,239,1,5.0,1.0,0.5,0.68,0.0,0.3,7.48
1,09/14/2017 05:14:23 PM,09/14/2017 05:21:47 PM,1,0.9,1,N,238,43,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95
1,09/14/2017 05:23:43 PM,09/14/2017 05:29:06 PM,1,0.9,1,N,43,239,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8
1,09/14/2017 05:36:16 PM,09/14/2017 06:01:21 PM,1,2.1,1,N,142,238,1,16.0,1.0,0.5,3.55,0.0,0.3,21.35
1,09/14/2017 05:23:15 PM,09/14/2017 05:36:25 PM,1,1.2,1,N,164,246,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
1,09/14/2017 05:40:44 PM,09/14/2017 06:07:51 PM,1,1.9,1,N,246,170,2,16.5,1.0,0.5,0.0,0.0,0.3,18.3
2,09/14/2017 04:59:32 PM,09/14/2017 05:08:11 PM,4,0.76,1,N,142,48,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
2,09/14/2017 05:14:18 PM,09/14/2017 05:31:49 PM,4,1.15,1,N,48,162,1,11.5,1.0,0.5,3.32,0.0,0.3,16.62
2,09/14/2017 05:33:11 PM,09/14/2017 05:43:29 PM,4,1.03,1,N,162,170,1,8.0,1.0,0.5,1.5,0.0,0.3,11.3
2,09/14/2017 05:44:48 PM,09/14/2017 05:56:08 PM,4,1.17,1,N,170,161,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
2,09/14/2017 05:56:53 PM,09/14/2017 06:11:21 PM,3,1.86,1,N,161,143,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36
2,09/14/2017 05:48:56 PM,09/14/2017 06:12:43 PM,6,4.21,1,N,166,246,2,17.5,1.0,0.5,0.0,0.0,0.3,19.3
1,09/14/2017 05:01:27 PM,09/14/2017 06:40:18 PM,1,16.6,2,N,142,132,1,52.0,4.5,0.5,3.0,0.0,0.3,60.3
1,09/14/2017 05:30:37 PM,09/14/2017 05:38:17 PM,1,0.9,1,N,231,231,1,6.5,1.0,0.5,1.25,0.0,0.3,9.55
1,09/14/2017 05:42:44 PM,09/14/2017 05:47:44 PM,1,0.4,1,N,231,144,1,5.0,1.0,0.5,2.0,0.0,0.3,8.8
